Date,Open,High,Low,Close,Adj Close,Volume
2012-06-07,0.972394,0.979432,0.971440,0.972290,0.972290,0
2012-06-08,0.973520,0.973615,0.965913,0.973520,0.973520,0
2012-06-11,0.978857,0.980488,0.971147,0.978953,0.978953,0
2012-06-12,0.970120,0.974716,0.969406,0.970214,0.970214,0
2012-06-13,0.974184,0.976372,0.971534,0.974374,0.974374,0
2012-06-14,0.972337,0.976582,0.971525,0.972479,0.972479,0
2012-06-15,0.977326,0.979144,0.975324,0.977374,0.977374,0
2012-06-18,0.979816,0.981287,0.973018,0.980075,0.980075,0
2012-06-19,0.978292,0.983478,0.976467,0.978378,0.978378,0
2012-06-20,0.982289,0.984426,0.980325,0.982511,0.982511,0
2012-06-21,0.980863,0.982801,0.974393,0.980777,0.980777,0
2012-06-22,0.972195,0.975134,0.971110,0.972195,0.972195,0
2012-06-25,0.974279,0.975324,0.969246,0.974089,0.974089,0
2012-06-26,0.972101,0.975515,0.971440,0.972091,0.972091,0
2012-06-27,0.976467,0.976849,0.974118,0.976467,0.976467,0
2012-06-28,0.975610,0.977422,0.967305,0.975619,0.975619,0
2012-06-29,0.967586,0.983671,0.967305,0.967679,0.967679,0
2012-07-02,0.982415,0.984766,0.980325,0.982415,0.982415,0
2012-07-03,0.983284,0.988142,0.981451,0.983381,0.983381,0
2012-07-04,0.988123,0.988240,0.986096,0.988142,0.988142,0
2012-07-05,0.986875,0.990001,0.984688,0.986875,0.986875,0
2012-07-06,0.985999,0.986291,0.980498,0.985999,0.985999,0
2012-07-09,0.980700,0.982125,0.978665,0.980777,0.980777,0
2012-07-10,0.981162,0.983768,0.978818,0.981200,0.981200,0
2012-07-11,0.978186,0.983091,0.977565,0.978186,0.978186,0
2012-07-12,0.981258,0.981258,0.975857,0.981258,0.981258,0
2012-07-13,0.980488,0.987264,0.980248,0.980585,0.980585,0
2012-07-16,0.986193,0.986291,0.983129,0.986291,0.986291,0
2012-07-17,0.985164,0.987284,0.983478,0.985319,0.985319,0
2012-07-18,0.988240,0.989511,0.985464,0.988338,0.988338,0
2012-07-19,0.990295,0.993542,0.989688,0.990295,0.990295,0
